Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1051558.689	21.162495	2.921401	-0.105084	15.267725	21.358358	86.13894	3	17.701704
1051560.992	21.108798	2.906414	-0.121624	15.281527	21.423655	86.138438	3	17.78962
1051562.075	21.128622	2.921703	-0.102485	15.351264	21.401205	86.136392	3	17.804228
1051562.658	21.113983	2.908116	-0.098807	15.355325	21.5467	86.140995	3	17.834175
1051564.275	21.047518	2.918954	-0.095817	15.388722	21.401946	86.136057	3	17.879369
1051566.967	21.190835	2.96321	-0.083505	15.539205	21.469832	86.139702	3	17.883497
1051568.09	21.125659	2.996654	-0.076883	15.548686	21.366402	86.140939	3	17.861088
1051568.494	21.152323	3.002907	-0.075039	15.551778	21.35654	86.1404	3	17.854556
1051570.19	21.176763	3.032126	-0.053647	15.539689	21.388887	86.148694	3	17.817281
1051571.446	21.206018	3.06624	-0.02865	15.569287	21.429478	86.139777	3	17.759587
1051572.072	21.225644	3.079132	-0.015686	15.571131	21.469832	86.140948	3	17.731826
1051574.968	21.18881	3.02972	0.046731	15.543545	21.429983	86.133668	3	17.712347
1051575.316	21.232309	3.039033	0.04702	15.507838	21.429983	86.133668	3	17.699168
1051577.04	21.255463	3.021707	0.036794	15.433947	21.508739	86.132189	3	17.697936
1051579.093	21.314141	2.982849	0.004393	15.405467	21.412717	86.129827	3	17.737142
1051579.446	21.19713	2.978624	-0.004054	15.393025	21.428402	86.134532	3	17.743925
1051581.113	21.253415	2.952163	-0.043095	15.330216	21.411236	86.137787	3	17.786292
1051583.837	21.265461	2.948852	-0.100474	15.291585	21.417295	86.13761	3	17.834459
1051584.368	21.170665	2.946362	-0.1149	15.273331	21.462462	86.136773	3	17.846867
1051585.711	21.315252	2.913195	-0.128786	15.240698	21.440249	86.133538	3	17.91735
1051587.292	21.162518	2.922994	-0.142458	15.22833	21.46704	86.137294	3	17.951598
1051588.445	21.099388	2.900362	-0.143911	15.238928	21.506652	86.14291	3	18.013261
1051588.969	21.185477	2.890044	-0.138928	15.262025	21.43483	86.138215	3	18.041394
