Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1055385.147	21.715352	0.895202	1.254228	0.202297	21.428753	86.119785	1	7.906375
1055385.82	21.566176	0.88625	1.257404	0.210232	21.412968	86.123374	1	7.939174
1055386.208	21.676676	0.89785	1.248333	0.209319	21.244733	86.123663	1	7.941666
1055388.276	21.57451	0.880793	1.23102	0.206208	21.443562	86.122965	1	8.037759
1055389.178	21.545265	0.883056	1.230573	0.208816	21.266951	86.124695	1	8.070475
1055390.22	21.607826	0.869469	1.227248	0.199633	21.368403	86.122631	1	8.129448
1055391.573	21.532678	0.871464	1.241767	0.20293	21.300411	86.124704	1	8.187768
1055392.013	21.510277	0.876259	1.242344	0.205705	21.418016	86.122835	1	8.201537
1055393.555	21.653916	0.874088	1.257041	0.210753	21.374327	86.122928	1	8.270779
1055394.835	21.511017	0.872344	1.264082	0.230404	21.359752	86.1233	1	8.328253
1055395.872	21.502132	0.858397	1.271681	0.231	21.346188	86.122259	1	8.389575
1055396.138	21.59598	0.856955	1.272482	0.227573	21.299769	86.124221	1	8.403538
1055398.508	21.493807	0.854499	1.266652	0.239922	21.324713	86.121143	1	8.527925
1055398.779	21.501581	0.855379	1.26329	0.245529	21.343967	86.124816	1	8.540138
1055400.66	21.520832	0.872604	1.272678	0.24538	21.209185	86.122435	1	8.607849
1055402.138	21.471956	0.902527	1.296063	0.257878	21.352112	86.126889	1	8.629763
1055403.462	21.48066	0.919442	1.315081	0.252532	21.404922	86.120343	1	8.651445
1055404.175	21.635588	0.938033	1.3159	0.258195	21.342486	86.128758	1	8.649205
1055405.828	21.612449	0.983119	1.331966	0.285892	21.315321	86.125764	1	8.630151
1055407.724	21.479369	0.995776	1.342136	0.272109	21.347299	86.127373	1	8.62353
1055408.19	21.494917	0.99555	1.340999	0.270749	21.339017	86.125978	1	8.624342
1055410.592	21.563404	1.130909	1.358117	0.283061	21.265704	86.126034	1	8.467673
1055411.036	21.41532	1.190639	1.365568	0.277473	21.299029	86.123347	1	8.384496
1055413.113	21.695923	1.258247	1.429624	0.267527	21.353692	86.125067	1	8.150717
1055414.048	21.694813	1.258909	1.475557	0.289375	21.37123	86.12065	1	8.06943
1055415.158	21.601533	1.240259	1.525485	0.28714	21.340869	86.125987	1	7.993876
1055415.617	21.553409	1.242749	1.542873	0.285725	21.282601	86.121227	1	7.955069
1055417.244	21.606164	1.177328	1.586897	0.304314	21.409969	86.117182	1	7.90937
1055417.526	21.451421	1.149232	1.592503	0.304556	21.289266	86.119032	1	7.921156
1055419.336	21.610787	1.081774	1.599479	0.310107	21.392938	86.120873	1	7.926179
1055420.417	21.550077	1.068917	1.580983	0.318265	21.319998	86.127698	1	7.912947
1055421.042	21.628925	1.064432	1.572545	0.304183	21.265938	86.120948	1	7.902651
1055422.489	21.563034	1.078883	1.538142	0.312733	21.328514	86.122631	1	7.855541
1055424.631	21.609315	1.068841	1.512167	0.322922	21.388495	86.123105	1	7.813672
1055426.499	21.547305	1.06833	1.488903	0.328025	21.369847	86.121589	1	7.771256
1055427.636	21.600422	1.071766	1.474933	0.321785	21.304311	86.125309	1	7.742173
1055428.091	21.658357	1.073317	1.466979	0.331285	21.310371	86.120697	1	7.729743
1055429.768	21.612827	1.07434	1.451855	0.32661	21.438576	86.122482	1	7.687663
1055431.641	21.543422	1.079428	1.425163	0.334936	21.313062	86.125364	1	7.633979
1055432.093	21.643	1.073837	1.418895	0.341846	21.35837	86.123886	1	7.627253
1055434.551	21.62005	1.061599	1.420106	0.34762	21.3101	86.125309	1	7.578623
1055434.811	21.713329	1.073753	1.423449	0.341418	21.3101	86.125309	1	7.56062
1055436.876	21.684647	1.072898	1.411976	0.355257	21.374895	86.120008	1	7.512701
1055437.319	21.656507	1.079042	1.406835	0.348589	21.255669	86.119023	1	7.495215
1055439.802	21.672983	1.046109	1.355007	0.331471	21.347496	86.122259	1	7.472686
1055440.881	21.562302	1.042145	1.348348	0.340747	21.453015	86.126062	1	7.459163
1055441.248	21.466609	1.026161	1.349456	0.342498	21.267148	86.126071	1	7.470925
1055443.734	21.57896	1.012674	1.324254	0.330074	21.228638	86.124816	1	7.475774
1055444.091	21.631344	1.010025	1.325642	0.337487	21.351939	86.130125	1	7.476939
1055444.813	21.55916	1.012632	1.323276	0.325771	21.329724	86.12105	1	7.471777
1055446.982	21.818994	0.983748	1.310797	0.304239	21.380313	86.122538	1	7.497234
1055447.42	21.709627	0.98198	1.303551	0.296658	21.365269	86.123188	1	7.501491
1055449.141	21.648372	0.971385	1.281842	0.28958	21.380819	86.123328	1	7.531419
1055450.962	21.639858	0.951553	1.255988	0.265049	21.435244	86.118009	1	7.576942
1055451.464	21.640228	0.94732	1.256948	0.260132	21.377721	86.118697	1	7.58896
