Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
1055140.817	21.611423	3.973724	4.226041	0.310647	21.033295	86.130804	4	19.775204
1055142.3	21.548492	3.95028	4.180537	0.273561	21.135139	86.123849	4	19.817905
1055143.801	21.739315	3.923424	4.144523	0.241598	21.053294	86.131687	4	19.87975
1055144.827	21.656583	3.95199	4.127051	0.242288	21.101205	86.12754	4	19.875482
1055145.333	21.679532	3.941177	4.129547	0.23113	20.962185	86.128293	4	19.894673
1055147.301	21.533874	3.918034	4.107428	0.221314	21.003433	86.131315	4	19.956284
1055147.756	21.557567	3.912368	4.116769	0.209431	21.006766	86.123263	4	19.97461
1055149.412	21.470569	3.925855	4.145528	0.223196	21.002692	86.125141	4	20.009135
1055149.704	21.640116	3.91842	4.148369	0.218055	21.064405	86.126601	4	20.024183
1055151.988	21.728211	3.938361	4.196397	0.222339	21.089491	86.126294	4	20.055474
1055152.55	21.556266	3.940012	4.202088	0.21487	21.005655	86.132645	4	20.06685
1055154.454	21.732653	3.893769	4.208523	0.204737	21.125647	86.136057	4	20.163162
1055155.537	21.668428	3.925352	4.215005	0.217887	21.050468	86.12966	4	20.168095
1055157.044	21.573115	3.951545	4.189654	0.222655	21.128103	86.12675	4	20.174056
1055158.404	21.523139	3.953297	4.188202	0.22245	21.134165	86.129679	4	20.193333
1055158.659	21.640296	3.948553	4.178395	0.239177	21.030742	86.125364	4	20.201984
1055162.055	21.661775	3.915009	4.181887	0.249254	21.156014	86.128898	4	20.325521
1055163.269	21.498885	3.957144	4.187196	0.244989	21.210215	86.126406	4	20.306886
1055163.536	21.566821	3.966784	4.196006	0.244728	21.145781	86.127196	4	20.300681
1055166.266	21.681943	3.997654	4.204798	0.252849	21.037272	86.123486	4	20.289029
1055166.533	21.714886	4.006271	4.221757	0.263745	21.129994	86.136048	4	20.280443
1055167.419	21.535725	4.019028	4.220444	0.279969	21.136289	86.127689	4	20.26487
1055170.568	21.723399	4.062237	4.24098	0.301855	21.126291	86.132106	4	20.181789
1055171.9	21.722289	4.068464	4.253199	0.325045	21.205031	86.125309	4	20.149374
1055172.472	21.539057	4.072966	4.260565	0.317781	21.092824	86.132961	4	20.132803
1055174.486	21.829623	4.034895	4.283522	0.3346	21.172074	86.125504	4	20.131428
1055174.757	21.678982	4.02798	4.297259	0.33948	21.172074	86.125504	4	20.135546
1055179.123	21.630121	4.012046	4.293739	0.344975	21.079999	86.130664	4	20.113811
1055180.379	21.50722	4.017385	4.268295	0.342479	21.190959	86.131799	4	20.105383
1055180.812	21.643817	4.014678	4.264272	0.333837	21.211326	86.130097	4	20.106097
1055183.252	21.575526	4.028114	4.223638	0.343653	21.231829	86.129465	4	20.069055
1055183.544	21.618466	4.022649	4.233631	0.340896	21.171333	86.118577	4	20.072166
1055185.227	21.588662	3.991594	4.222269	0.34505	21.150595	86.123793	4	20.097639
1055185.703	21.597546	3.985282	4.217175	0.338419	21.304268	86.125262	4	20.105858
1055188.029	21.513704	3.969424	4.197794	0.349632	21.122958	86.126982	4	20.134902
1055188.301	21.721739	3.970656	4.196928	0.349855	21.182579	86.126982	4	20.136348
1055189.108	21.595146	3.957253	4.199657	0.36092	21.231829	86.125532	4	20.160185
1055192.697	21.64845	3.896778	4.192262	0.34518	21.265155	86.117451	4	20.336698
1055193.569	21.617726	3.900265	4.199377	0.33121	21.182442	86.127373	4	20.362531
1055194.067	21.681943	3.903953	4.188174	0.326293	21.254417	86.127252	4	20.375098
1055195.788	21.696749	3.915352	4.173179	0.323741	21.140597	86.130525	4	20.418419
1055198.308	21.616795	3.908638	4.12435	0.291629	21.123562	86.126573	4	20.506186
1055198.891	21.619757	3.920423	4.103116	0.28416	21.134165	86.12648	4	20.510688
1055200.628	21.72562	3.930063	4.06522	0.271289	21.292926	86.127029	4	20.543606
1055200.897	21.680653	3.929484	4.056792	0.264882	21.217758	86.131538	4	20.550499
1055202.58	21.596806	3.904104	4.053421	0.230795	21.190726	86.124593	4	20.629483
1055203.997	21.652151	3.912452	4.044759	0.216211	21.13319	86.128572	4	20.663826
1055204.259	21.764113	3.919686	4.03037	0.226772	21.189108	86.127252	4	20.663634
1055206.715	21.593845	3.931337	4.056261	0.227424	21.085554	86.127522	4	20.713146
1055207.163	21.637895	3.921379	4.072615	0.219992	21.11481	86.126034	4	20.734209
1055208.975	21.511292	3.923608	4.115251	0.222003	21.194292	86.128991	4	20.777015
1055210.072	21.713406	3.931546	4.125775	0.220104	21.146658	86.122435	4	20.795731
1055210.472	21.665657	3.929635	4.130143	0.212299	21.277238	86.125866	4	20.806873
1055212.842	21.72506	3.928093	4.156304	0.220178	21.22799	86.129019	4	20.858409
1055213.198	21.629751	3.927045	4.165803	0.216993	21.22799	86.129019	4	20.867895
1055215.294	21.467417	3.895973	4.154292	0.204625	21.244789	86.128405	4	20.962292
1055215.629	21.576626	3.917112	4.154106	0.205389	21.166889	86.129	4	20.951787
1055217.784	21.554785	3.916584	4.15907	0.216546	21.250948	86.128489	4	21.003773
1055218.663	21.444463	3.915185	4.143004	0.222804	21.179987	86.127856	4	21.029625
1055219.856	21.611423	3.907842	4.129482	0.228225	21.200354	86.127698	4	21.075317
1055220.197	21.508881	3.887298	4.139801	0.238153	21.152817	86.125755	4	21.107511
1055223.212	21.569773	3.979583	4.187168	0.269929	21.093194	86.129883	4	21.071681
1055224.348	21.522388	4.017461	4.213608	0.275853	21.265389	86.131734	4	21.033028
1055224.69	21.591433	4.024527	4.209268	0.279149	21.252799	86.125532	4	21.023541
