Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
622894.579	22.996752	16.866751	12.067563	0.258604	20.88981	85.190009	16.8	54.349657
622896.909	22.952384	16.853675	12.069621	0.247894	20.896107	85.196387	16.8	54.313373
622897.959	22.932587	16.822243	12.096006	0.282241	20.962036	85.188093	16.8	54.333628
622898.238	22.920957	16.837062	12.08524	0.277194	20.968449	85.199186	16.8	54.316051
622900.9514	22.879713	16.881913	12.096332	0.30599	20.966735	85.205267	16.8	54.210994
622901.221	22.831475	16.879038	12.102739	0.29975	20.962036	85.202952	16.8	54.206741
622903.1851	22.870839	16.869709	12.110488	0.315769	20.915622	85.199	16.8	54.165633
622905.374	22.845494	16.924284	12.124178	0.332682	20.95229	85.193328	16.8	54.048628
622907.113	22.891545	16.888611	12.125696	0.360528	20.855871	85.197615	16.8	54.022916
622907.388	22.883949	16.883984	12.14273	0.361013	20.838091	85.200506	16.8	54.019867
622909.226	22.838098	16.88157	12.081598	0.349855	21.027614	85.200209	16.8	53.973915
622911.5234	22.818131	16.86204	12.038105	0.358554	20.852537	85.194388	16.8	53.940278
622912.3911	22.869697	16.887797	12.03791	0.341846	20.953911	85.190836	16.8	53.886351
622912.8201	22.812584	16.876666	12.036448	0.350787	20.883281	85.194425	16.8	53.886089
622914.354	22.903714	16.841915	12.029854	0.347359	20.809452	85.197875	16.8	53.881595
622914.78	22.91	16.82868	12.030254	0.344752	20.839827	85.197187	16.8	53.889873
622916.0603	22.855445	16.820306	12.002845	0.337785	20.959096	85.194993	16.8	53.886255
622920.0541	22.924219	16.828009	11.971292	0.346968	20.907496	85.19264	16.8	53.840237
622921.122	22.858773	16.81288	11.975483	0.356952	20.910459	85.193858	16.8	53.84865
622921.6791	22.888892	16.812436	11.969392	0.354121	20.920576	85.198461	16.8	53.846327
622923.1461	22.878169	16.803517	11.995199	0.350377	20.876753	85.195634	16.8	53.849028
622924.632	22.868555	16.810642	11.989937	0.349427	20.894532	85.200079	16.8	53.83922
622925.8234	22.92069	16.804724	12.00061	0.355071	20.950832	85.199995	16.8	53.83683
622926.131	22.809392	16.804792	12.014794	0.344267	20.950832	85.199995	16.8	53.839925
622928.999	22.875581	16.739488	12.005388	0.355723	20.914418	85.201009	16.8	53.932655
622930.1831	22.917732	16.757015	11.996419	0.362782	20.902935	85.203296	16.8	53.935783
622931.3504	22.990738	16.7501	11.97987	0.363658	20.904417	85.197466	16.8	53.962236
622931.699	22.894607	16.750468	11.956438	0.355872	20.904417	85.197466	16.8	53.96773
622933.704	22.884254	16.815244	11.937532	0.356542	20.950716	85.200283	16.8	53.930223
622934.022	22.869094	16.822796	11.962454	0.351644	20.877007	85.205267	16.8	53.920394
622935.654	22.994436	16.861713	11.949686	0.324784	20.852815	85.204328	16.8	53.856494
622937.3361	22.955245	16.79325	12.003712	0.315285	20.891337	85.19715	16.8	53.920435
622938.231	22.841731	16.804456	11.995078	0.334898	20.859112	85.203017	16.8	53.908782
622939.987	22.885902	16.781884	12.022096	0.33311	20.934673	85.201446	16.8	53.928305
622941.3191	22.923986	16.76346	12.018874	0.327913	20.863927	85.196164	16.8	53.960759
622941.845	22.87427	16.768498	12.03086	0.325865	20.843415	85.193533	16.8	53.96136
622943.6341	22.933599	16.812017	12.09635	0.32376	20.881822	85.195244	16.8	53.935123
