Time (sec)	Fluid Temperature (C)	Flowrate (GPM)	"Pressure Drop (large pipe, (""WC)"	"Pressure Drop (small pipe, (""WC))"	Ambient Temperature (C)	Ambient Pressure (kPa)	Flow Setpoint (GPM)	Control Output (%)
620869.411	22.22765	10.378336	0.013855	32.551004	20.734282	85.208977	10.4	42.159707
620869.9702	22.205452	10.398419	0.010326	32.552382	20.677231	85.209117	10.4	42.141964
620871.4111	22.292024	10.397103	0.000575	32.559982	20.739215	85.214156	10.4	42.144453
620871.857	22.266497	10.412794	-0.000357	32.513379	20.742686	85.211432	10.4	42.127753
620874.088	22.254658	10.373852	-0.001502	32.531018	20.82578	85.213896	10.4	42.17561
620874.492	22.296093	10.364791	0.000174	32.547074	20.725021	85.217587	10.4	42.188454
620876.156	22.241544	10.354674	0.01827	32.535525	20.774661	85.215523	10.4	42.218893
620877.5581	22.221566	10.352956	0.015904	32.509467	20.7654	85.213673	10.4	42.238456
620878.7211	22.203972	10.360374	0.026819	32.551321	20.662783	85.21438	10.4	42.249163
620879.318	22.133879	10.379191	0.01623	32.547279	20.789108	85.214026	10.4	42.236838
620880.527	22.210836	10.397011	0.001795	32.530049	20.705387	85.211655	10.4	42.222208
620881.6103	22.301477	10.36283	-0.010331	32.557374	20.768109	85.212734	10.4	42.264162
